"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","source_file","source_path","BatSpeed","VerticalAttackAngle","HorizontalAttackAngle"
"716","2026-01-07","13:53:05.68",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.19555","-1.472915","-3.026288","1091.933373","202.988315","12:45","5.54212","0.79801","29.07861","-32.98368","4.16032","1.42567","2.02072","-0.66983","46.31919","-12.007311","-2.572042","0.438648","101.18388","11.965864","29.666085","1947.074074","93.42917","11.42695","58.05928","176.64802","174.39473","33.43642","1.447838","-3.21043","7.62701","-1.81792","50","5.0869","4.16213","-72.97725","5.40422","-1.71039","9.55747","-28.11068","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","19b3a3c0-ebfa-11f0-a0b4-9f64fd8cf2cb","85.92872","12.03823",NA,"1.87637",NA,NA,NA,"1.68381","2.27031","0.68372","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:53:05.68","2026-01-07T13:53:05.6833536-05:00","2026-01-07T18:53:05.6833536Z","LineDrive","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","5dcef11f-2e21-4b57-a2ec-23b6096ea8e3","31.42622","-70.50278","4.77873","5.54393","-1.87375","-14.05534","-0.79765","3.7193","-0.8552",NA,"1.68381","126.14906","-22.52742","4.60302","-1.13237","0.28374","-0.06243","0.00282","0.00238","2.27031","30.76827","-26.27993","3.68173","-0.90886","0.23302","-0.05199","0.00531","0.00085","0.68372","71.85486","-3.91254","0.35515","-0.04522","-0.03104","0.01831","0.00138","-0.00259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"715","2026-01-07","13:52:55.83",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.19533","-1.060415","-1.8672","1154.719038","199.233379","12:45","5.55382","0.63231","29.1629","-34.9625","3.51059","0.93453","2.08604","-0.26544","45.37537","-12.265196","-1.568069","0.446427","97.46765","28.249549","-16.753693","2844.76063","106.24606","54.97589","-28.49016","390.39725","378.58531","-12.633896","5.003804","-2.08362","6.54217","-1.26572","50","4.8989","2.53048","-71.58758","6.29994","-1.06621","9.33785","-28.82634","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","13d45800-ebfa-11f0-a0b4-9f64fd8cf2cb","84.43143","81.18028",NA,"1.81996",NA,NA,NA,"2.49918","2.37063","0.23689","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:55.83","2026-01-07T13:52:55.8363648-05:00","2026-01-07T18:52:55.8363648Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","abb1638c-833a-41fd-a07b-19e7f256e769","31.34194","-69.111","4.66893","5.55593","-1.34539","-14.41317","-0.63208","2.2477","-0.5331","194.961697","2.50093","120.54706","-20.80855","4.80326","-0.92607","0.16385","-0.02691","0.0032","-0.00017","2.37061","67.65565","-15.36271","0.14297","0.30112","-0.16785","0.04619","-0.00623","0.00032","0.23588","-36.27849","9.53909","-2.40449","0.48928","-0.08532","0.0126","-0.00134","7E-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"714","2026-01-07","13:52:43.84",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.3324","-0.415758","-2.899493","1151.985596","209.508305","1:00","5.50888","0.85189","29.17688","-33.90762","2.80193","1.13591","2.4659","-0.56853","46.28462","-11.317485","-2.53655","0.436075","102.10134","7.842026","-10.356469","7414.619483","108.64762","6.61838","-17.19556","158.2192","158.2192","-8.655765","1.232988","-2.73622","5.21642","-1.82793","50","4.67489","3.9556","-73.28724","7.03397","-1.46634","9.84668","-29.3786","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","0ca2e9c0-ebfa-11f0-a0b4-9f64fd8cf2cb","86.43573","7.86964",NA,"2.04778",NA,NA,NA,"1.64674","2.50255","0.6545","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:43.84","2026-01-07T13:52:43.8422016-05:00","2026-01-07T18:52:43.8422016Z","LineDrive","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","d612bb65-cda8-4020-bcf3-df1dc1a204e1","31.32794","-70.73403","4.92334","5.51115","-0.58378","-14.6893","-0.85156","3.57539","-0.73317","301.949308","1.64674","145.93111","-19.708","3.28363","-0.74523","0.16392","-0.03535","0.00657","-0.00069","2.50255","20.43201","-20.58192","2.38147","-0.49221","0.11885","-0.0247","0.00441","-0.00047","0.6545","-26.66878","6.38156","-0.89797","0.21718","-0.04653","0.01014","-0.00191","0.0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"713","2026-01-07","13:52:38.44",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.05714","-1.60353","-2.312643","1211.509529","198.660178","12:30","5.58161","0.662","29.24077","-33.03151","3.97547","1.06441","1.9927","-0.45477","46.11416","-12.215496","-1.97124","0.437838","88.60945","36.764642","8.716894","4616.789242","106.76952","69.4765","26.46177","305.8521","305.8521","20.698925","4.740091","-2.47138","7.39933","-1.44794","50","5.14667","3.17738","-72.94682","5.36388","-1.30865","9.96379","-28.25594","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","0975ecc0-ebfa-11f0-a0b4-9f64fd8cf2cb","86.08767","83.56664",NA,"1.94299",NA,NA,NA,"1.98954","2.16009","0.42614","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:38.44","2026-01-07T13:52:38.4498176-05:00","2026-01-07T18:52:38.4498176Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","e676de89-3095-4d33-8bc9-3112c99cc0d9","31.26431","-70.34117","4.98189","5.5832","-2.02536","-14.12797","-0.66177","2.83515","-0.65433","219.670421","1.99293","102.83309","-21.1087","4.84896","-0.67682","0.02055","0.0046","0.00044","-0.00011","2.16293","77.71782","-20.86992","0.92155","0.41811","-0.30503","0.092","-0.01319","0.00073","0.42592","15.78721","5.87264","-2.2521","0.54189","-0.1002","0.01752","-0.00244","0.00015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"712","2026-01-07","13:52:32.69",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.60123","-0.691535","-1.82981","1087.412554","215.21777","1:15","5.56093","0.75532","28.9505","-31.71765","5.07611","3.01394","2.55382","0.04362","46.48563","-10.837192","-0.873155","0.436575","96.32645","27.819194","-13.616887","2858.751893","107.49759","53.37767","-23.32932","382.63007","380.55701","-9.372204","4.818776","-5.31083","8.76784","-1.42252","50","4.90576","2.98893","-73.6748","6.07063","-2.88046","9.83293","-27.41861","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","060f9040-ebfa-11f0-a0b4-9f64fd8cf2cb","86.33678","76.38634",NA,"2.11559",NA,NA,NA,"2.44587","2.78175","-0.07689","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:32.69","2026-01-07T13:52:32.6931968-05:00","2026-01-07T18:52:32.6931968Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","5deea85d-11bb-49e9-9887-74639845f8af","31.55408","-71.17037","4.91646","5.56261","-0.91284","-13.7093","-0.75468","2.25528","-1.44023","193.510455","2.44579","121.44478","-20.47268","4.97308","-1.13047","0.25322","-0.04817","0.00585","-0.00031","2.78328","65.89104","-15.6644","0.15793","0.33961","-0.18327","0.04887","-0.00648","0.00034","-0.07684","-29.4197","7.67558","-1.8427","0.41825","-0.09492","0.01838","-0.00226","0.00012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"711","2026-01-07","13:52:27.90",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.45796","-0.563495","-3.44366","1032.107961","218.674635","1:15","5.53882","0.6539","29.40143","-34.15344","3.23571","1.97638","2.40018","-0.96794","45.67091","-11.599261","-2.807932","0.440093","94.27917","18.501281","14.680565","3489.030804","104.2591","31.07161","35.06982","308.68359","307.48967","24.895375","3.377005","-4.23339","6.03433","-1.84661","50","4.70157","4.75231","-71.81052","7.02354","-2.19283","8.93874","-29.04836","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","03312870-ebfa-11f0-a0b4-9f64fd8cf2cb","85.64655","36.72361",NA,"1.78706",NA,NA,NA,"1.43485","2.43512","0.97615","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:27.90","2026-01-07T13:52:27.9070208-05:00","2026-01-07T18:52:27.9070208Z","LineDrive","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","8c42da77-0cd8-4d9b-a54b-4e9ee3a23f4a","31.10346","-69.4185","4.46937","5.541","-0.74984","-14.52418","-0.6534","4.1655","-1.09641","228.78506","1.43504","126.84222","-22.55519","4.75948","-0.92696","0.1501","-0.01776","0.0007","0.0001","2.43484","43.88779","-14.72496","0.43961","-0.02227","0.0228","-0.01278","0.00388","-0.00043","0.97593","33.23833","4.59246","-2.01975","0.64449","-0.1914","0.04853","-0.00769","0.00053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"710","2026-01-07","13:52:18.23",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.44705","-0.957134","-2.940176","1101.835124","223.326014","1:30","5.51348","0.68218","29.18225","-34.36734","3.55205","2.61784","2.14921","-0.63576","45.73054","-11.969628","-2.102994","0.443203","98.15358","13.07866","-17.581797","6445.209393","103.82765","19.71765","-36.32871","266.26171","260.1763","-22.621736","2.447275","-5.05571","6.56567","-1.71273","50","4.83275","4.24405","-71.76921","6.38695","-2.61883","8.83852","-28.77307","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","fd6eda90-ebf9-11f0-a0b4-9f64fd8cf2cb","85.04564","20.92852",NA,"1.7165",NA,NA,NA,"1.56721","2.22359","0.62416","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:18.23","2026-01-07T13:52:18.2334464-05:00","2026-01-07T18:52:18.2334464Z","LineDrive","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","108e9c00-317e-44fd-be47-38118d1bb268","31.32268","-69.43097","4.41926","5.51555","-1.22499","-14.38654","-0.6816","3.55124","-1.30941","131.304957","1.56716","133.67706","-21.68714","4.97498","-1.21473","0.3675","-0.10908","0.02099","-0.00176","2.22366","32.57103","-14.56557","0.15102","0.36248","-0.28232","0.11734","-0.025","0.00218","0.6241","-42.35353","-0.85631","0.8941","-0.48459","0.24825","-0.09128","0.0189","-0.00163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"709","2026-01-07","13:52:11.19",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Curveball","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.47134","-1.324647","-2.315031","1130.092798","206.837568","1:00","5.57431","0.73492","28.99121","-31.70907","5.74926","2.40477","2.23533","-0.28148","45.8091","-11.509994","-1.550681","0.4405","72.01997","46.105542","39.643793","3980.30927","75.78907","73.78615","79.72447","199.41863","180.50257","50.353406","4.280051","-4.61118","10.31158","-1.54094","50","5.14457","3.47379","-73.90396","5.09829","-2.45874","11.74996","-26.67582","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","f9404c10-ebf9-11f0-a0b4-9f64fd8cf2cb","85.56747","73.86554",NA,"2.66224",NA,NA,NA,"0.72486","2.10741","0.31487","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:11.19","2026-01-07T13:52:11.1955456-05:00","2026-01-07T18:52:11.1955456Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","7ef39b19-e57c-4580-be03-84ad978ff977","31.51179","-70.90362","5.87498","5.57674","-1.71335","-13.33791","-0.73408","2.84595","-1.22937","215.416844","0.70954","56.79702","-16.36739","8.08491","-5.19863","2.60327","-0.78334","0.12317","-0.00773","2.11112","76.03597","-23.11197","1.69586","0.07568","-0.1366","0.02976","-0.00101","-0.0002","0.32127","46.57625","-2.68764","-1.1318","1.15995","-0.53236","0.13052","-0.01586","0.00073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"708","2026-01-07","13:52:05.49",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.42102","0.0371","-1.434718","1180.37933","211.567623","1:00","5.55709","0.73778","29.10665","-33.6525","5.02776","2.48374","2.77214","0.1938","44.84204","-10.839276","-0.642121","0.447627","85.77988","47.470279","-16.250981","3993.106452","107.40179","101.78934","-23.76666","291.33643","247.0414","-8.808811","5.618086","-4.43788","8.63961","-1.26697","50","4.60985","2.31736","-72.33393","7.25907","-2.2735","11.03491","-27.74802","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","f5d7f3c0-ebf9-11f0-a0b4-9f64fd8cf2cb","84.20509","118.44134",NA,"2.57898",NA,NA,NA,"1.34582","3.00762","-0.1809","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:52:05.49","2026-01-07T13:52:05.4905856-05:00","2026-01-07T18:52:05.4905856Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","048b63cd-8f32-4e73-b13a-ccc197e2ef66","31.39715","-69.43799","5.51746","5.55935","-0.02294","-13.87401","-0.7371","1.72071","-1.13675","203.44016","1.3494","81.58069","-14.01556","3.03749","-0.35238","-0.01927","0.01304","-0.00161","7E-05","3.00673","92.71524","-22.24555","2.06041","-0.30149","-0.00062","0.01265","-0.00236","0.00013","-0.18252","-23.77085","8.38507","-2.11495","0.29037","0.0092","-0.01118","0.00163","-8E-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","Medium",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"707","2026-01-07","13:51:59.65",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.07617","-1.17353","-1.683722","1096.275521","233.722805","1:45","5.54363","0.7148","29.15712","-32.29451","4.36335","5.03677","2.23898","0.25465","46.61558","-11.504568","-0.072449","0.435767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-8.488","7.85658","-1.40204","50","4.98345","3.22967","-72.48744","5.80304","-4.54636","7.94265","-27.96589","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","f25f20b0-ebf9-11f0-a0b4-9f64fd8cf2cb","86.49667",NA,NA,"1.46059",NA,NA,NA,NA,NA,NA,"372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:59.65","2026-01-07T13:51:59.6572160-05:00","2026-01-07T18:51:59.6572160Z",NA,"v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","81958cec-ddcb-4e4e-ae2d-8efddc32548e","31.3479","-70.41402","3.97133","5.54544","-1.49741","-13.98294","-0.71385","2.04284","-2.27318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"706","2026-01-07","13:51:52.79",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.22963","-1.793733","-2.550889","1136.040108","222.198273","1:30","5.56647","0.65726","29.17877","-33.45651","3.51036","2.41984","1.84077","-0.47366","46.24514","-12.513268","-1.776325","0.437601","93.60667","-8.49233","-28.323094",NA,NA,NA,NA,"11.95604","11.51177","-23.774808","0.083441","-4.68248","6.88579","-1.55323","50","5.20083","3.77497","-73.19621","5.11998","-2.49307","10.14","-28.50786","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","ee426c80-ebf9-11f0-a0b4-9f64fd8cf2cb","86.13435","1.69365",NA,"1.98449",NA,NA,NA,"0.95644","1.69365","0.56156","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:52.79","2026-01-07T13:51:52.7935488-05:00","2026-01-07T18:51:52.7935488Z","GroundBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","2e0b5601-5669-45c0-b1dc-1cbbb45ac740","31.32568","-70.56181","5.07","5.56891","-2.28642","-14.25393","-0.65662","3.12727","-1.24654","180","0.9546","119.66566",NA,NA,NA,NA,NA,NA,NA,"1.69396","-20.29769",NA,NA,NA,NA,NA,NA,NA,"0.56255","-64.49555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Low","Low",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"705","2026-01-07","13:51:42.39",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"47.73898","-0.637558","-2.328721","1220.662877","209.647042","1:00","5.56244","0.68661","29.22943","-32.31584","5.15701","2.46382","2.5369","-0.32239","45.67383","-11.06465","-1.539783","0.440585","93.11605","27.599885","-0.516181","3256.354548","109.82262","50.83962","6.23627","342.63268","338.17926","9.483103","4.456039","-4.66067","9.13331","-1.51396","50","4.83654","3.46651","-72.39669","6.37138","-2.43823","9.57945","-27.39597","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","e811f380-ebf9-11f0-a0b4-9f64fd8cf2cb","85.55087","65.67223",NA,"2.06515",NA,NA,NA,"0.84785","2.44292","0.35524","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:42.39","2026-01-07T13:51:42.3961088-05:00","2026-01-07T18:51:42.3961088Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","ee7ff059-f15b-44c8-b7cb-84a4a0f5167f","31.27465","-69.87505","4.78973","5.56454","-0.84016","-13.69799","-0.68594","2.82469","-1.21911","221.672914","0.84869","121.01014","-20.67778","4.5074","-0.85265","0.14946","-0.03088","0.00527","-0.00038","2.44382","63.24206","-17.03712","0.3765","0.3313","-0.20239","0.06305","-0.0096","0.00056","0.35569","-1.10618","8.91813","-3.1857","0.87179","-0.19188","0.03412","-0.00405","0.00021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
"704","2026-01-07","13:51:36.28",NA,NA,NA,NA,"Undefined","COA_CHA","Joyce, Matt","823763","Right","COA_CHA","Undefined","1","Bottom","0","0","0","Undefined","Changeup","Undefined","Undefined","Undefined","Undefined","0","0",NA,"48.31718","1.347665","-2.593554","1078.930588","220.991654","1:15","5.4873","0.6511","29.28876","-32.44856","3.88079","2.72319","3.48507","-0.47188","46.10735","-9.185862","-1.721682","0.433811","83.05188","29.062565","10.436314","3941.368","106.39588","51.11474","27.92684","284.63606","284.02281","20.429383","4.081209","-5.13142","6.45571","-1.57589","50","4.0916","3.9034","-73.13178","9.10086","-2.75587","9.29493","-28.70696","COA_CHA",NA,"SpringsBrooksStadium",NA,NA,"20260107-SpringsBrooksStadium-BP-1","e46cb940-ebf9-11f0-a0b4-9f64fd8cf2cb","86.88682","57.91827",NA,"2.20982",NA,NA,NA,"0.40724","3.37887","0.48758","372a60b5-de45-44e5-a8a8-d5567c6f928c","2026-01-07","18:51:36.28","2026-01-07T13:51:36.2826752-05:00","2026-01-07T18:51:36.2826752Z","FlyBall","v3","4104",NA,NA,NA,NA,"Undefined","COA_CHA","5bc510fd-6835-44ea-be0f-ab848c6fa681","31.21572","-70.70404","4.64746","5.48946","1.60287","-14.35348","-0.65036","3.1836","-1.37794","218.274212","0.40669","104.72718","-19.24069","4.52084","-1.09558","0.30476","-0.07833","0.01259","-0.00084","3.38033","59.13015","-17.35058","0.54332","0.34927","-0.25927","0.08564","-0.01349","0.00081","0.48793","19.27812","3.88328","-1.51352","0.4355","-0.11001","0.02301","-0.00305","0.00017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"20260107-SpringsBrooksStadium-BP-1_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/7",NA,NA,NA
